DayIndex,Date,Hour,Team,Minimo,Capacity,LB_slot
291,2022-08-18,10-11,B,4,20,0
291,2022-08-18,11-12,A,4,20,0
291,2022-08-18,11-12,B,4,20,0
291,2022-08-18,12-13,A,4,20,0
291,2022-08-18,12-13,B,4,20,0
291,2022-08-18,13-14,A,4,20,0
291,2022-08-18,13-14,B,4,20,0
291,2022-08-18,14-15,A,4,20,0
291,2022-08-18,14-15,B,4,20,0
291,2022-08-18,15-16,A,3,20,0
291,2022-08-18,15-16,B,3,20,0
291,2022-08-18,16-17,A,2,20,0
291,2022-08-18,16-17,B,2,20,0
291,2022-08-18,17-18,A,3,20,0
291,2022-08-18,17-18,B,3,20,0
291,2022-08-18,18-19,A,4,20,0
291,2022-08-18,18-19,B,3,20,0
291,2022-08-18,19-20,A,4,20,0
291,2022-08-18,19-20,B,4,20,0
291,2022-08-18,20-21,A,4,20,0
291,2022-08-18,20-21,B,4,20,0
291,2022-08-18,21-22,A,4,20,0
291,2022-08-18,21-22,B,3,20,0
292,2022-08-19,09-10,A,3,20,0
292,2022-08-19,09-10,B,3,20,0
292,2022-08-19,10-11,A,4,20,0
292,2022-08-19,10-11,B,4,20,0
292,2022-08-19,11-12,A,4,20,0
292,2022-08-19,11-12,B,4,20,0
292,2022-08-19,12-13,A,4,20,0
292,2022-08-19,12-13,B,4,20,0
292,2022-08-19,13-14,A,4,20,0
292,2022-08-19,13-14,B,4,20,0
292,2022-08-19,14-15,A,4,20,0
292,2022-08-19,14-15,B,4,20,0
292,2022-08-19,15-16,A,3,20,0
292,2022-08-19,15-16,B,3,20,0
292,2022-08-19,16-17,A,2,20,0
292,2022-08-19,16-17,B,2,20,0
292,2022-08-19,17-18,A,3,20,0
292,2022-08-19,17-18,B,3,20,0
292,2022-08-19,18-19,A,4,20,0
292,2022-08-19,18-19,B,3,20,0
292,2022-08-19,19-20,A,4,20,0
292,2022-08-19,19-20,B,4,20,0
292,2022-08-19,20-21,A,4,20,0
292,2022-08-19,20-21,B,4,20,0
292,2022-08-19,21-22,A,4,20,0
292,2022-08-19,21-22,B,4,20,0
293,2022-08-20,09-10,A,4,20,0
293,2022-08-20,09-10,B,4,20,0
293,2022-08-20,10-11,A,4,20,0
293,2022-08-20,10-11,B,4,20,0
293,2022-08-20,11-12,A,4,20,0
293,2022-08-20,11-12,B,4,20,0
293,2022-08-20,12-13,A,4,20,0
293,2022-08-20,12-13,B,4,20,0
293,2022-08-20,13-14,A,4,20,0
293,2022-08-20,13-14,B,4,20,0
293,2022-08-20,14-15,A,4,20,0
293,2022-08-20,14-15,B,4,20,0
293,2022-08-20,15-16,A,3,20,0
293,2022-08-20,15-16,B,3,20,0
293,2022-08-20,16-17,A,3,20,0
293,2022-08-20,16-17,B,2,20,0
293,2022-08-20,17-18,A,3,20,0
293,2022-08-20,17-18,B,3,20,0
293,2022-08-20,18-19,A,4,20,0
293,2022-08-20,18-19,B,3,20,0
293,2022-08-20,19-20,A,4,20,0
293,2022-08-20,19-20,B,4,20,0
293,2022-08-20,20-21,A,4,20,0
293,2022-08-20,20-21,B,4,20,0
293,2022-08-20,21-22,A,4,20,0
293,2022-08-20,21-22,B,4,20,0
294,2022-08-21,09-10,A,-1,0,0
294,2022-08-21,09-10,B,-1,0,0
294,2022-08-21,10-11,A,-1,0,0
294,2022-08-21,10-11,B,-1,0,0
294,2022-08-21,11-12,A,-1,0,0
294,2022-08-21,11-12,B,-1,0,0
294,2022-08-21,12-13,A,-1,0,0
294,2022-08-21,12-13,B,-1,0,0
294,2022-08-21,13-14,A,-1,0,0
294,2022-08-21,13-14,B,-1,0,0
294,2022-08-21,14-15,A,-1,0,0
294,2022-08-21,14-15,B,-1,0,0
294,2022-08-21,15-16,A,-1,0,0
294,2022-08-21,15-16,B,-1,0,0
294,2022-08-21,16-17,A,-1,0,0
294,2022-08-21,16-17,B,-1,0,0
294,2022-08-21,17-18,A,-1,0,0
294,2022-08-21,17-18,B,-1,0,0
294,2022-08-21,18-19,A,-1,0,0
294,2022-08-21,18-19,B,-1,0,0
294,2022-08-21,19-20,A,-1,0,0
294,2022-08-21,19-20,B,-1,0,0
294,2022-08-21,20-21,A,-1,0,0
294,2022-08-21,20-21,B,-1,0,0
294,2022-08-21,21-22,A,-1,0,0
294,2022-08-21,21-22,B,-1,0,0
295,2022-08-22,09-10,A,3,20,0
295,2022-08-22,09-10,B,2,20,0
295,2022-08-22,10-11,A,4,20,0
295,2022-08-22,10-11,B,3,20,0
295,2022-08-22,11-12,A,4,20,0
295,2022-08-22,11-12,B,4,20,0
295,2022-08-22,12-13,A,4,20,0
295,2022-08-22,12-13,B,4,20,0
295,2022-08-22,13-14,A,4,20,0
295,2022-08-22,13-14,B,4,20,0
295,2022-08-22,14-15,A,4,20,0
295,2022-08-22,14-15,B,4,20,0
295,2022-08-22,15-16,A,3,20,0
295,2022-08-22,15-16,B,2,20,0
295,2022-08-22,16-17,A,2,20,0
295,2022-08-22,16-17,B,2,20,0
295,2022-08-22,17-18,A,3,20,0
295,2022-08-22,17-18,B,2,20,0
295,2022-08-22,18-19,A,4,20,0
295,2022-08-22,18-19,B,3,20,0
295,2022-08-22,19-20,A,4,20,0
295,2022-08-22,19-20,B,4,20,0
295,2022-08-22,20-21,A,4,20,0
295,2022-08-22,20-21,B,4,20,0
295,2022-08-22,21-22,A,4,20,0
295,2022-08-22,21-22,B,4,20,0
296,2022-08-23,09-10,A,3,20,0
296,2022-08-23,09-10,B,2,20,0
296,2022-08-23,10-11,A,4,20,0
296,2022-08-23,10-11,B,3,20,0
296,2022-08-23,11-12,A,4,20,0
296,2022-08-23,11-12,B,4,20,0
296,2022-08-23,12-13,A,4,20,0
296,2022-08-23,12-13,B,4,20,0
296,2022-08-23,13-14,A,4,20,0
296,2022-08-23,13-14,B,4,20,0
296,2022-08-23,14-15,A,4,20,0
296,2022-08-23,14-15,B,4,20,0
296,2022-08-23,15-16,A,3,20,0
296,2022-08-23,15-16,B,2,20,0
296,2022-08-23,16-17,A,2,20,0
296,2022-08-23,16-17,B,2,20,0
296,2022-08-23,17-18,A,2,20,0
296,2022-08-23,17-18,B,2,20,0
296,2022-08-23,18-19,A,4,20,0
296,2022-08-23,18-19,B,3,20,0
296,2022-08-23,19-20,A,4,20,0
296,2022-08-23,19-20,B,4,20,0
296,2022-08-23,20-21,A,4,20,0
296,2022-08-23,20-21,B,4,20,0
296,2022-08-23,21-22,A,3,20,0
296,2022-08-23,21-22,B,3,20,0
297,2022-08-24,09-10,A,3,20,0
297,2022-08-24,09-10,B,2,20,0
297,2022-08-24,10-11,A,4,20,0
297,2022-08-24,10-11,B,3,20,0
297,2022-08-24,11-12,A,4,20,0
297,2022-08-24,11-12,B,4,20,0
297,2022-08-24,12-13,A,4,20,0
297,2022-08-24,12-13,B,4,20,0
297,2022-08-24,13-14,A,4,20,0
297,2022-08-24,13-14,B,4,20,0
297,2022-08-24,14-15,A,4,20,0
297,2022-08-24,14-15,B,4,20,0
297,2022-08-24,15-16,A,3,20,0
297,2022-08-24,15-16,B,2,20,0
297,2022-08-24,16-17,A,2,20,0
297,2022-08-24,16-17,B,1,20,0
297,2022-08-24,17-18,A,2,20,0
297,2022-08-24,17-18,B,2,20,0
297,2022-08-24,18-19,A,3,20,0
297,2022-08-24,18-19,B,2,20,0
297,2022-08-24,19-20,A,4,20,0
297,2022-08-24,19-20,B,4,20,0
297,2022-08-24,20-21,A,4,20,0
297,2022-08-24,20-21,B,4,20,0
297,2022-08-24,21-22,A,4,20,0
297,2022-08-24,21-22,B,2,20,0
298,2022-08-25,09-10,A,3,20,0
298,2022-08-25,09-10,B,2,20,0
298,2022-08-25,10-11,A,4,20,0
298,2022-08-25,10-11,B,3,20,0
298,2022-08-25,11-12,A,4,20,0
298,2022-08-25,11-12,B,4,20,0
298,2022-08-25,12-13,A,4,20,0
298,2022-08-25,12-13,B,4,20,0
298,2022-08-25,13-14,A,4,20,0
298,2022-08-25,13-14,B,4,20,0
298,2022-08-25,14-15,A,4,20,0
298,2022-08-25,14-15,B,4,20,0
298,2022-08-25,15-16,A,3,20,0
298,2022-08-25,15-16,B,2,20,0
298,2022-08-25,16-17,A,2,20,0
298,2022-08-25,16-17,B,2,20,0
298,2022-08-25,17-18,A,2,20,0
298,2022-08-25,17-18,B,2,20,0
298,2022-08-25,18-19,A,3,20,0
298,2022-08-25,18-19,B,3,20,0
298,2022-08-25,19-20,A,4,20,0
298,2022-08-25,19-20,B,3,20,0
298,2022-08-25,20-21,A,4,20,0
298,2022-08-25,20-21,B,4,20,0
298,2022-08-25,21-22,A,4,20,0
298,2022-08-25,21-22,B,3,20,0
299,2022-08-26,09-10,A,3,20,0
299,2022-08-26,09-10,B,2,20,0
299,2022-08-26,10-11,A,4,20,0
299,2022-08-26,10-11,B,4,20,0
299,2022-08-26,11-12,A,4,20,0
299,2022-08-26,11-12,B,4,20,0
299,2022-08-26,12-13,A,4,20,0
299,2022-08-26,12-13,B,4,20,0
299,2022-08-26,13-14,A,4,20,0
299,2022-08-26,13-14,B,4,20,0
299,2022-08-26,14-15,A,4,20,0
299,2022-08-26,14-15,B,4,20,0
299,2022-08-26,15-16,A,3,20,0
299,2022-08-26,15-16,B,2,20,0
299,2022-08-26,16-17,A,2,20,0
299,2022-08-26,16-17,B,2,20,0
299,2022-08-26,17-18,A,3,20,0
299,2022-08-26,17-18,B,2,20,0
299,2022-08-26,18-19,A,4,20,0
299,2022-08-26,18-19,B,3,20,0
299,2022-08-26,19-20,A,4,20,0
299,2022-08-26,19-20,B,4,20,0
299,2022-08-26,20-21,A,4,20,0
299,2022-08-26,20-21,B,4,20,0
299,2022-08-26,21-22,A,4,20,0
299,2022-08-26,21-22,B,4,20,0
300,2022-08-27,09-10,A,4,20,0
300,2022-08-27,09-10,B,2,20,0
300,2022-08-27,10-11,A,4,20,0
300,2022-08-27,10-11,B,4,20,0
300,2022-08-27,11-12,A,4,20,0
300,2022-08-27,11-12,B,4,20,0
300,2022-08-27,12-13,A,4,20,0
300,2022-08-27,12-13,B,4,20,0
300,2022-08-27,13-14,A,4,20,0
300,2022-08-27,13-14,B,4,20,0
300,2022-08-27,14-15,A,4,20,0
300,2022-08-27,14-15,B,4,20,0
300,2022-08-27,15-16,A,4,20,0
300,2022-08-27,15-16,B,2,20,0
300,2022-08-27,16-17,A,3,20,0
300,2022-08-27,16-17,B,2,20,0
300,2022-08-27,17-18,A,2,20,0
300,2022-08-27,17-18,B,2,20,0
300,2022-08-27,18-19,A,4,20,0
300,2022-08-27,18-19,B,3,20,0
300,2022-08-27,19-20,A,4,20,0
300,2022-08-27,19-20,B,4,20,0
300,2022-08-27,20-21,A,4,20,0
300,2022-08-27,20-21,B,4,20,0
300,2022-08-27,21-22,A,4,20,0
300,2022-08-27,21-22,B,3,20,0
301,2022-08-28,09-10,A,-1,0,0
301,2022-08-28,09-10,B,-1,0,0
301,2022-08-28,10-11,A,-1,0,0
301,2022-08-28,10-11,B,-1,0,0
301,2022-08-28,11-12,A,-1,0,0
301,2022-08-28,11-12,B,-1,0,0
301,2022-08-28,12-13,A,-1,0,0
301,2022-08-28,12-13,B,-1,0,0
301,2022-08-28,13-14,A,-1,0,0
301,2022-08-28,13-14,B,-1,0,0
301,2022-08-28,14-15,A,-1,0,0
301,2022-08-28,14-15,B,-1,0,0
301,2022-08-28,15-16,A,-1,0,0
301,2022-08-28,15-16,B,-1,0,0
301,2022-08-28,16-17,A,-1,0,0
301,2022-08-28,16-17,B,-1,0,0
301,2022-08-28,17-18,A,-1,0,0
301,2022-08-28,17-18,B,-1,0,0
301,2022-08-28,18-19,A,-1,0,0
301,2022-08-28,18-19,B,-1,0,0
301,2022-08-28,19-20,A,-1,0,0
301,2022-08-28,19-20,B,-1,0,0
301,2022-08-28,20-21,A,-1,0,0
301,2022-08-28,20-21,B,-1,0,0
301,2022-08-28,21-22,A,-1,0,0
301,2022-08-28,21-22,B,-1,0,0
302,2022-08-29,09-10,A,3,20,0
302,2022-08-29,09-10,B,2,20,0
302,2022-08-29,10-11,A,4,20,0
302,2022-08-29,10-11,B,3,20,0
302,2022-08-29,11-12,A,4,20,0
302,2022-08-29,11-12,B,4,20,0
302,2022-08-29,12-13,A,4,20,0
302,2022-08-29,12-13,B,4,20,0
302,2022-08-29,13-14,A,4,20,0
302,2022-08-29,13-14,B,4,20,0
302,2022-08-29,14-15,A,4,20,0
302,2022-08-29,14-15,B,4,20,0
302,2022-08-29,15-16,A,3,20,0
302,2022-08-29,15-16,B,2,20,0
302,2022-08-29,16-17,A,2,20,0
302,2022-08-29,16-17,B,2,20,0
302,2022-08-29,17-18,A,3,20,0
302,2022-08-29,17-18,B,2,20,0
302,2022-08-29,18-19,A,4,20,0
302,2022-08-29,18-19,B,3,20,0
302,2022-08-29,19-20,A,4,20,0
302,2022-08-29,19-20,B,4,20,0
302,2022-08-29,20-21,A,4,20,0
302,2022-08-29,20-21,B,4,20,0
302,2022-08-29,21-22,A,4,20,0
302,2022-08-29,21-22,B,4,20,0
303,2022-08-30,09-10,A,3,20,0
303,2022-08-30,09-10,B,2,20,0
303,2022-08-30,10-11,A,4,20,0
303,2022-08-30,10-11,B,3,20,0
303,2022-08-30,11-12,A,4,20,0
303,2022-08-30,11-12,B,4,20,0
303,2022-08-30,12-13,A,4,20,0
303,2022-08-30,12-13,B,4,20,0
303,2022-08-30,13-14,A,4,20,0
303,2022-08-30,13-14,B,4,20,0
303,2022-08-30,14-15,A,4,20,0
303,2022-08-30,14-15,B,4,20,0
303,2022-08-30,15-16,A,3,20,0
303,2022-08-30,15-16,B,2,20,0
303,2022-08-30,16-17,A,2,20,0
303,2022-08-30,16-17,B,2,20,0
303,2022-08-30,17-18,A,2,20,0
303,2022-08-30,17-18,B,2,20,0
303,2022-08-30,18-19,A,4,20,0
303,2022-08-30,18-19,B,3,20,0
303,2022-08-30,19-20,A,4,20,0
303,2022-08-30,19-20,B,4,20,0
303,2022-08-30,20-21,A,4,20,0
303,2022-08-30,20-21,B,4,20,0
303,2022-08-30,21-22,A,3,20,0
303,2022-08-30,21-22,B,3,20,0
304,2022-08-31,09-10,A,3,20,0
304,2022-08-31,09-10,B,2,20,0
304,2022-08-31,10-11,A,4,20,0
304,2022-08-31,10-11,B,3,20,0
304,2022-08-31,11-12,A,4,20,0
304,2022-08-31,11-12,B,4,20,0
304,2022-08-31,12-13,A,4,20,0
304,2022-08-31,12-13,B,4,20,0
304,2022-08-31,13-14,A,4,20,0
304,2022-08-31,13-14,B,4,20,0
304,2022-08-31,14-15,A,4,20,0
304,2022-08-31,14-15,B,4,20,0
304,2022-08-31,15-16,A,3,20,0
304,2022-08-31,15-16,B,2,20,0
304,2022-08-31,16-17,A,2,20,0
304,2022-08-31,16-17,B,1,20,0
304,2022-08-31,17-18,A,2,20,0
304,2022-08-31,17-18,B,2,20,0
304,2022-08-31,18-19,A,3,20,0
304,2022-08-31,18-19,B,2,20,0
304,2022-08-31,19-20,A,4,20,0
304,2022-08-31,19-20,B,4,20,0
304,2022-08-31,20-21,A,4,20,0
304,2022-08-31,20-21,B,4,20,0
304,2022-08-31,21-22,A,4,20,0
304,2022-08-31,21-22,B,2,20,0
305,2022-09-01,09-10,A,2,20,0
305,2022-09-01,09-10,B,2,20,0
305,2022-09-01,10-11,A,4,20,0
305,2022-09-01,10-11,B,3,20,0
305,2022-09-01,11-12,A,4,20,0
305,2022-09-01,11-12,B,4,20,0
305,2022-09-01,12-13,A,4,20,0
305,2022-09-01,12-13,B,4,20,0
305,2022-09-01,13-14,A,4,20,0
305,2022-09-01,13-14,B,4,20,0
305,2022-09-01,14-15,A,4,20,0
305,2022-09-01,14-15,B,4,20,0
305,2022-09-01,15-16,A,3,20,0
305,2022-09-01,15-16,B,2,20,0
305,2022-09-01,16-17,A,2,20,0
305,2022-09-01,16-17,B,2,20,0
305,2022-09-01,17-18,A,2,20,0
305,2022-09-01,17-18,B,2,20,0
305,2022-09-01,18-19,A,3,20,0
305,2022-09-01,18-19,B,4,20,0
305,2022-09-01,19-20,A,4,20,0
305,2022-09-01,19-20,B,4,20,0
305,2022-09-01,20-21,A,4,20,0
305,2022-09-01,20-21,B,4,20,0
305,2022-09-01,21-22,A,3,20,0
305,2022-09-01,21-22,B,3,20,0
306,2022-09-02,09-10,A,4,20,0
306,2022-09-02,09-10,B,3,20,0
306,2022-09-02,10-11,A,4,20,0
306,2022-09-02,10-11,B,4,20,0
306,2022-09-02,11-12,A,4,20,0
306,2022-09-02,11-12,B,4,20,0
306,2022-09-02,12-13,A,4,20,0
306,2022-09-02,12-13,B,4,20,0
306,2022-09-02,13-14,A,4,20,0
306,2022-09-02,13-14,B,4,20,0
306,2022-09-02,14-15,A,4,20,0
306,2022-09-02,14-15,B,4,20,0
306,2022-09-02,15-16,A,3,20,0
306,2022-09-02,15-16,B,3,20,0
306,2022-09-02,16-17,A,3,20,0
306,2022-09-02,16-17,B,3,20,0
306,2022-09-02,17-18,A,4,20,0
306,2022-09-02,17-18,B,4,20,0
306,2022-09-02,18-19,A,4,20,0
306,2022-09-02,18-19,B,4,20,0
306,2022-09-02,19-20,A,4,20,0
306,2022-09-02,19-20,B,4,20,0
306,2022-09-02,20-21,A,4,20,0
306,2022-09-02,20-21,B,4,20,0
306,2022-09-02,21-22,A,4,20,0
306,2022-09-02,21-22,B,4,20,0
307,2022-09-03,09-10,A,4,20,0
307,2022-09-03,09-10,B,3,20,0
307,2022-09-03,10-11,A,4,20,0
307,2022-09-03,10-11,B,4,20,0
307,2022-09-03,11-12,A,4,20,0
307,2022-09-03,11-12,B,4,20,0
307,2022-09-03,12-13,A,4,20,0
307,2022-09-03,12-13,B,4,20,0
307,2022-09-03,13-14,A,4,20,0
307,2022-09-03,13-14,B,4,20,0
307,2022-09-03,14-15,A,4,20,0
307,2022-09-03,14-15,B,4,20,0
307,2022-09-03,15-16,A,4,20,0
307,2022-09-03,15-16,B,3,20,0
307,2022-09-03,16-17,A,3,20,0
307,2022-09-03,16-17,B,2,20,0
307,2022-09-03,17-18,A,3,20,0
307,2022-09-03,17-18,B,2,20,0
307,2022-09-03,18-19,A,4,20,0
307,2022-09-03,18-19,B,4,20,0
307,2022-09-03,19-20,A,4,20,0
307,2022-09-03,19-20,B,4,20,0
307,2022-09-03,20-21,A,4,20,0
307,2022-09-03,20-21,B,4,20,0
307,2022-09-03,21-22,A,4,20,0
307,2022-09-03,21-22,B,4,20,0
308,2022-09-04,09-10,A,-1,0,0
308,2022-09-04,09-10,B,-1,0,0
308,2022-09-04,10-11,A,-1,0,0
308,2022-09-04,10-11,B,-1,0,0
308,2022-09-04,11-12,A,-1,0,0
308,2022-09-04,11-12,B,-1,0,0
308,2022-09-04,12-13,A,-1,0,0
308,2022-09-04,12-13,B,-1,0,0
308,2022-09-04,13-14,A,-1,0,0
308,2022-09-04,13-14,B,-1,0,0
308,2022-09-04,14-15,A,-1,0,0
308,2022-09-04,14-15,B,-1,0,0
308,2022-09-04,15-16,A,-1,0,0
308,2022-09-04,15-16,B,-1,0,0
308,2022-09-04,16-17,A,-1,0,0
308,2022-09-04,16-17,B,-1,0,0
308,2022-09-04,17-18,A,-1,0,0
308,2022-09-04,17-18,B,-1,0,0
308,2022-09-04,18-19,A,-1,0,0
308,2022-09-04,18-19,B,-1,0,0
308,2022-09-04,19-20,A,-1,0,0
308,2022-09-04,19-20,B,-1,0,0
308,2022-09-04,20-21,A,-1,0,0
308,2022-09-04,20-21,B,-1,0,0
308,2022-09-04,21-22,A,-1,0,0
308,2022-09-04,21-22,B,-1,0,0
309,2022-09-05,09-10,A,2,20,0
309,2022-09-05,09-10,B,2,20,0
309,2022-09-05,10-11,A,4,20,0
309,2022-09-05,10-11,B,2,20,0
309,2022-09-05,11-12,A,4,20,0
309,2022-09-05,11-12,B,4,20,0
309,2022-09-05,12-13,A,4,20,0
309,2022-09-05,12-13,B,4,20,0
309,2022-09-05,13-14,A,4,20,0
309,2022-09-05,13-14,B,4,20,0
309,2022-09-05,14-15,A,4,20,0
309,2022-09-05,14-15,B,4,20,0
309,2022-09-05,15-16,A,4,20,0
309,2022-09-05,15-16,B,2,20,0
309,2022-09-05,16-17,A,2,20,0
309,2022-09-05,16-17,B,2,20,0
309,2022-09-05,17-18,A,3,20,0
309,2022-09-05,17-18,B,2,20,0
309,2022-09-05,18-19,A,3,20,0
309,2022-09-05,18-19,B,4,20,0
309,2022-09-05,19-20,A,4,20,0
309,2022-09-05,19-20,B,4,20,0
309,2022-09-05,20-21,A,4,20,0
309,2022-09-05,20-21,B,4,20,0
309,2022-09-05,21-22,A,4,20,0
309,2022-09-05,21-22,B,4,20,0
310,2022-09-06,09-10,A,3,20,0
310,2022-09-06,09-10,B,2,20,0
310,2022-09-06,10-11,A,4,20,0
310,2022-09-06,10-11,B,3,20,0
310,2022-09-06,11-12,A,4,20,0
310,2022-09-06,11-12,B,4,20,0
310,2022-09-06,12-13,A,4,20,0
310,2022-09-06,12-13,B,4,20,0
310,2022-09-06,13-14,A,4,20,0
310,2022-09-06,13-14,B,4,20,0
310,2022-09-06,14-15,A,4,20,0
310,2022-09-06,14-15,B,4,20,0
310,2022-09-06,15-16,A,3,20,0
310,2022-09-06,15-16,B,2,20,0
310,2022-09-06,16-17,A,2,20,0
310,2022-09-06,16-17,B,2,20,0
310,2022-09-06,17-18,A,3,20,0
310,2022-09-06,17-18,B,2,20,0
310,2022-09-06,18-19,A,3,20,0
310,2022-09-06,18-19,B,3,20,0
310,2022-09-06,19-20,A,4,20,0
310,2022-09-06,19-20,B,4,20,0
310,2022-09-06,20-21,A,4,20,0
310,2022-09-06,20-21,B,4,20,0
310,2022-09-06,21-22,A,4,20,0
310,2022-09-06,21-22,B,3,20,0
311,2022-09-07,09-10,A,2,20,0
311,2022-09-07,09-10,B,2,20,0
311,2022-09-07,10-11,A,4,20,0
311,2022-09-07,10-11,B,3,20,0
311,2022-09-07,11-12,A,4,20,0
311,2022-09-07,11-12,B,4,20,0
311,2022-09-07,12-13,A,4,20,0
311,2022-09-07,12-13,B,4,20,0
311,2022-09-07,13-14,A,4,20,0
311,2022-09-07,13-14,B,4,20,0
311,2022-09-07,14-15,A,4,20,0
311,2022-09-07,14-15,B,3,20,0
311,2022-09-07,15-16,A,3,20,0
311,2022-09-07,15-16,B,2,20,0
311,2022-09-07,16-17,A,2,20,0
311,2022-09-07,16-17,B,1,20,0
311,2022-09-07,17-18,A,2,20,0
311,2022-09-07,17-18,B,2,20,0
311,2022-09-07,18-19,A,3,20,0
311,2022-09-07,18-19,B,2,20,0
311,2022-09-07,19-20,A,4,20,0
311,2022-09-07,19-20,B,3,20,0
311,2022-09-07,20-21,A,4,20,0
311,2022-09-07,20-21,B,3,20,0
311,2022-09-07,21-22,A,3,20,0
311,2022-09-07,21-22,B,2,20,0
312,2022-09-08,09-10,A,-1,0,0
312,2022-09-08,09-10,B,-1,0,0
312,2022-09-08,10-11,A,-1,0,0
312,2022-09-08,10-11,B,-1,0,0
312,2022-09-08,11-12,A,-1,0,0
312,2022-09-08,11-12,B,-1,0,0
312,2022-09-08,12-13,A,-1,0,0
312,2022-09-08,12-13,B,-1,0,0
312,2022-09-08,13-14,A,-1,0,0
312,2022-09-08,13-14,B,-1,0,0
312,2022-09-08,14-15,A,-1,0,0
312,2022-09-08,14-15,B,-1,0,0
312,2022-09-08,15-16,A,-1,0,0
312,2022-09-08,15-16,B,-1,0,0
312,2022-09-08,16-17,A,-1,0,0
312,2022-09-08,16-17,B,-1,0,0
312,2022-09-08,17-18,A,-1,0,0
312,2022-09-08,17-18,B,-1,0,0
312,2022-09-08,18-19,A,-1,0,0
312,2022-09-08,18-19,B,-1,0,0
312,2022-09-08,19-20,A,-1,0,0
312,2022-09-08,19-20,B,-1,0,0
312,2022-09-08,20-21,A,-1,0,0
312,2022-09-08,20-21,B,-1,0,0
312,2022-09-08,21-22,A,-1,0,0
312,2022-09-08,21-22,B,-1,0,0
313,2022-09-09,09-10,A,4,20,0
313,2022-09-09,09-10,B,3,20,0
313,2022-09-09,10-11,A,4,20,0
313,2022-09-09,10-11,B,4,20,0
313,2022-09-09,11-12,A,4,20,0
313,2022-09-09,11-12,B,4,20,0
313,2022-09-09,12-13,A,4,20,0
313,2022-09-09,12-13,B,4,20,0
313,2022-09-09,13-14,A,4,20,0
313,2022-09-09,13-14,B,4,20,0
313,2022-09-09,14-15,A,4,20,0
313,2022-09-09,14-15,B,4,20,0
313,2022-09-09,15-16,A,3,20,0
313,2022-09-09,15-16,B,2,20,0
313,2022-09-09,16-17,A,2,20,0
313,2022-09-09,16-17,B,3,20,0
313,2022-09-09,17-18,A,3,20,0
313,2022-09-09,17-18,B,3,20,0
313,2022-09-09,18-19,A,4,20,0
313,2022-09-09,18-19,B,4,20,0
313,2022-09-09,19-20,A,4,20,0
313,2022-09-09,19-20,B,4,20,0
313,2022-09-09,20-21,A,4,20,0
313,2022-09-09,20-21,B,4,20,0
313,2022-09-09,21-22,A,4,20,0
313,2022-09-09,21-22,B,3,20,0
314,2022-09-10,09-10,A,4,20,0
314,2022-09-10,09-10,B,2,20,0
314,2022-09-10,10-11,A,4,20,0
314,2022-09-10,10-11,B,4,20,0
314,2022-09-10,11-12,A,4,20,0
314,2022-09-10,11-12,B,4,20,0
314,2022-09-10,12-13,A,4,20,0
314,2022-09-10,12-13,B,4,20,0
314,2022-09-10,13-14,A,4,20,0
314,2022-09-10,13-14,B,4,20,0
314,2022-09-10,14-15,A,4,20,0
314,2022-09-10,14-15,B,4,20,0
314,2022-09-10,15-16,A,3,20,0
314,2022-09-10,15-16,B,3,20,0
314,2022-09-10,16-17,A,3,20,0
314,2022-09-10,16-17,B,2,20,0
314,2022-09-10,17-18,A,3,20,0
314,2022-09-10,17-18,B,2,20,0
314,2022-09-10,18-19,A,3,20,0
314,2022-09-10,18-19,B,3,20,0
314,2022-09-10,19-20,A,4,20,0
314,2022-09-10,19-20,B,3,20,0
314,2022-09-10,20-21,A,4,20,0
314,2022-09-10,20-21,B,4,20,0
314,2022-09-10,21-22,A,4,20,0
314,2022-09-10,21-22,B,4,20,0
315,2022-09-11,09-10,A,-1,0,0
315,2022-09-11,09-10,B,-1,0,0
315,2022-09-11,10-11,A,-1,0,0
315,2022-09-11,10-11,B,-1,0,0
315,2022-09-11,11-12,A,-1,0,0
315,2022-09-11,11-12,B,-1,0,0
315,2022-09-11,12-13,A,-1,0,0
315,2022-09-11,12-13,B,-1,0,0
315,2022-09-11,13-14,A,-1,0,0
315,2022-09-11,13-14,B,-1,0,0
315,2022-09-11,14-15,A,-1,0,0
315,2022-09-11,14-15,B,-1,0,0
315,2022-09-11,15-16,A,-1,0,0
315,2022-09-11,15-16,B,-1,0,0
315,2022-09-11,16-17,A,-1,0,0
315,2022-09-11,16-17,B,-1,0,0
315,2022-09-11,17-18,A,-1,0,0
315,2022-09-11,17-18,B,-1,0,0
315,2022-09-11,18-19,A,-1,0,0
315,2022-09-11,18-19,B,-1,0,0
315,2022-09-11,19-20,A,-1,0,0
315,2022-09-11,19-20,B,-1,0,0
315,2022-09-11,20-21,A,-1,0,0
315,2022-09-11,20-21,B,-1,0,0
315,2022-09-11,21-22,A,-1,0,0
315,2022-09-11,21-22,B,-1,0,0
316,2022-09-12,09-10,A,3,20,0
316,2022-09-12,09-10,B,2,20,0
316,2022-09-12,10-11,A,3,20,0
316,2022-09-12,10-11,B,2,20,0
316,2022-09-12,11-12,A,4,20,0
316,2022-09-12,11-12,B,3,20,0
316,2022-09-12,12-13,A,4,20,0
316,2022-09-12,12-13,B,4,20,0
316,2022-09-12,13-14,A,4,20,0
316,2022-09-12,13-14,B,4,20,0
316,2022-09-12,14-15,A,4,20,0
